benchmark,dataset,n,setting,w_sup,w_valid,w_base,w_risk,margin_tau,min_support,delta_over_default_tau,min_validity,base_ttaug_score,tuned_score,delta_tuned_minus_ttaug,changed_vs_ttaug,override_count,source_xlsx,source_diag,tuned_eval_input,block_counts
gqa,GQA_TestDev_Balanced,1000,m1p0_s1p0_d0p0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,54.900000000000006,54.900000000000006,0.0,0,0,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_gqa/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_GQA_TestDev_Balanced.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_gqa_n1000/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/gqa/m1p0_s1p0_d0p0/ttaug_backoff_GQA_TestDev_Balanced.xlsx,"{""too_few_candidates"": 445, ""low_support"": 354, ""space_block"": 201}"
gqa,GQA_TestDev_Balanced,1000,m1p0_s1p0_d0p15,2.0,1.0,1.0,1.0,1.0,1.0,0.15,0.6,54.900000000000006,54.900000000000006,0.0,0,0,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_gqa/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_GQA_TestDev_Balanced.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_gqa_n1000/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/gqa/m1p0_s1p0_d0p15/ttaug_backoff_GQA_TestDev_Balanced.xlsx,"{""too_few_candidates"": 445, ""low_support"": 354, ""space_block"": 201}"
ocrbench,OCRBench,1000,m0p6_s0p875_d0p0,2.0,1.0,1.0,1.0,0.6,0.875,0.0,0.6,83.7,83.6,-0.10000000000000853,1,1,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p6_s0p875_d0p0/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 195, ""too_few_candidates"": 423, ""same_as_default"": 83, ""space_block"": 284, ""low_margin"": 14, ""override"": 1}"
ocrbench,OCRBench,1000,m0p6_s0p875_d0p15,2.0,1.0,1.0,1.0,0.6,0.875,0.15,0.6,83.7,83.6,-0.10000000000000853,1,1,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p6_s0p875_d0p15/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 195, ""too_few_candidates"": 423, ""same_as_default"": 83, ""space_block"": 284, ""low_margin"": 14, ""override"": 1}"
ocrbench,OCRBench,1000,m0p6_s1p0_d0p0,2.0,1.0,1.0,1.0,0.6,1.0,0.0,0.6,83.7,83.7,0.0,0,0,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p6_s1p0_d0p0/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 293, ""too_few_candidates"": 423, ""space_block"": 284}"
ocrbench,OCRBench,1000,m0p6_s1p0_d0p15,2.0,1.0,1.0,1.0,0.6,1.0,0.15,0.6,83.7,83.7,0.0,0,0,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p6_s1p0_d0p15/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 293, ""too_few_candidates"": 423, ""space_block"": 284}"
ocrbench,OCRBench,1000,m0p8_s0p875_d0p0,2.0,1.0,1.0,1.0,0.8,0.875,0.0,0.6,83.7,83.6,-0.10000000000000853,1,1,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p8_s0p875_d0p0/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 195, ""too_few_candidates"": 423, ""same_as_default"": 83, ""space_block"": 284, ""low_margin"": 14, ""override"": 1}"
ocrbench,OCRBench,1000,m0p8_s0p875_d0p15,2.0,1.0,1.0,1.0,0.8,0.875,0.15,0.6,83.7,83.6,-0.10000000000000853,1,1,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p8_s0p875_d0p15/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 195, ""too_few_candidates"": 423, ""same_as_default"": 83, ""space_block"": 284, ""low_margin"": 14, ""override"": 1}"
ocrbench,OCRBench,1000,m0p8_s1p0_d0p0,2.0,1.0,1.0,1.0,0.8,1.0,0.0,0.6,83.7,83.7,0.0,0,0,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p8_s1p0_d0p0/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 293, ""too_few_candidates"": 423, ""space_block"": 284}"
ocrbench,OCRBench,1000,m0p8_s1p0_d0p15,2.0,1.0,1.0,1.0,0.8,1.0,0.15,0.6,83.7,83.7,0.0,0,0,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m0p8_s1p0_d0p15/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 293, ""too_few_candidates"": 423, ""space_block"": 284}"
ocrbench,OCRBench,1000,m1p0_s0p875_d0p0,2.0,1.0,1.0,1.0,1.0,0.875,0.0,0.6,83.7,83.6,-0.10000000000000853,1,1,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m1p0_s0p875_d0p0/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 195, ""too_few_candidates"": 423, ""same_as_default"": 83, ""space_block"": 284, ""low_margin"": 14, ""override"": 1}"
ocrbench,OCRBench,1000,m1p0_s0p875_d0p15,2.0,1.0,1.0,1.0,1.0,0.875,0.15,0.6,83.7,83.6,-0.10000000000000853,1,1,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_ttaug_ocrbench/TTAugAdapter_Ovis2_2B_8_SimplePara_average/T20260502_G8433322c/TTAugAdapter_Ovis2_2B_8_SimplePara_average_OCRBench.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_ocrbench_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/second_backbone/ovis2_ttaug_backoff_n1000_9b_stricter/official_eval_inputs/ocrbench/m1p0_s0p875_d0p15/ttaug_backoff_OCRBench.xlsx,"{""low_support"": 195, ""too_few_candidates"": 423, ""same_as_default"": 83, ""space_block"": 284, ""low_margin"": 14, ""override"": 1}"
